id,courseId,quarter,sectionLetter,sectionType,learningFormat,days,timeRange,location,building,room,instructor,sln,openSeats,totalSeats,addCodeRequired,gradeType,fee,jointWith,createdAt,updatedAt
edba4e07-293e-4bc4-83dc-50758d57f528,13e10018-179e-49c3-8fde-2383a6ef1e30,Winter 2026,B,lecture (3 credits),In-person,,,,,,,10986,20,20,,,,,2025-10-28 05:52:13.765,2025-10-28 05:52:13.765
468e1faa-770e-4805-ba40-920037b70774,13e10018-179e-49c3-8fde-2383a6ef1e30,Winter 2026,C,lecture (3 credits),In-person,,,,,,,10987,20,20,,,,,2025-10-28 05:52:13.837,2025-10-28 05:52:13.837
a4f96a58-a4dc-49de-a02c-685a6e61dbb2,13e10018-179e-49c3-8fde-2383a6ef1e30,Winter 2026,D,lecture (3 credits),In-person,,,,,,,10988,20,20,,,,,2025-10-28 05:52:13.909,2025-10-28 05:52:13.909
a139565a-df4f-443f-8b49-803a2ac2dd5e,13e10018-179e-49c3-8fde-2383a6ef1e30,Winter 2026,E,lecture (3 credits),In-person,,,,,,,10989,20,20,,,,,2025-10-28 05:52:13.984,2025-10-28 05:52:13.984
2038fe71-6366-4c8f-b3c9-af64a8314eb7,13e10018-179e-49c3-8fde-2383a6ef1e30,Winter 2026,F,lecture (3 credits),In-person,,,,,,,10990,20,20,,,,,2025-10-28 05:52:14.054,2025-10-28 05:52:14.054
f9a1937b-e29b-47bc-a6fb-b877c181608b,13e10018-179e-49c3-8fde-2383a6ef1e30,Winter 2026,G,lecture (3 credits),In-person,,,,,,,10991,20,20,,,,,2025-10-28 05:52:14.126,2025-10-28 05:52:14.126
9ddc6aee-c56e-498d-a242-582ca1076829,13e10018-179e-49c3-8fde-2383a6ef1e30,Winter 2026,H,lecture (3 credits),In-person,,,,,,,10992,20,20,,,,,2025-10-28 05:52:14.201,2025-10-28 05:52:14.201
1ed30b71-7147-484f-bc29-07f256342ae2,cde1fbca-4e81-407b-886b-7bb64d957478,Winter 2026,A,lecture (5 credits),Hybrid,Thursday,11:00 AM - 1:00 PM,UW2  building room  205,UW2,205,Debby Williams,11028,28,28,,,,,2025-10-28 05:52:14.416,2025-10-28 05:52:14.416
91c5601a-04db-42c6-993b-aa63c963d577,8779075d-eca9-4c39-863f-0f8902c572cf,Winter 2026,A,lecture (5 credits),Hybrid,"Tuesday, Thursday",8:45 AM - 10:05 AM,UW2  building room  340,UW2,340,Debby Williams,11029,32,32,,,,,2025-10-28 05:52:14.643,2025-10-28 05:52:14.643
83fe37c7-4a93-40b9-aa2f-12623571f97f,a9b57852-dc95-4b7b-930d-04110db6a55e,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday, Friday",8:45 AM - 10:05 AM,UW2  building room  240,UW2,240,Bilin Z Stiber,11030,36,36,,,,,2025-10-28 05:52:14.861,2025-10-28 05:52:14.861
4ff6ae0f-430a-46f1-bf6d-76c02a3f18e4,a9b57852-dc95-4b7b-930d-04110db6a55e,Winter 2026,B,lecture (5 credits),In-person,"Monday, Wednesday, Friday",10:15 AM - 11:35 AM,UW2  building room  240,UW2,240,Bilin Z Stiber,11031,36,36,,,,,2025-10-28 05:52:14.936,2025-10-28 05:52:14.936
43ed0283-eacf-4d67-bf63-72731b3aaf10,a9b57852-dc95-4b7b-930d-04110db6a55e,Winter 2026,C,lecture (5 credits),In-person,"Monday, Wednesday, Friday",11:45 AM - 1:05 PM,UW2  building room  240,UW2,240,Bilin Z Stiber,11032,36,36,,,,,2025-10-28 05:52:15.008,2025-10-28 05:52:15.008
cf92d95f-30ce-48cd-8fa3-891a65928b38,7d148be8-8802-417e-a7d7-4db80c3fb50b,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",8:45 AM - 10:45 AM,UW1  building room  210,UW1,210,,11033,38,38,,,,,2025-10-28 05:52:15.224,2025-10-28 05:52:15.224
938b89c8-3506-4550-974d-ab6e4856a742,7d148be8-8802-417e-a7d7-4db80c3fb50b,Winter 2026,B,lecture (5 credits),In-person,"Tuesday, Thursday",1:15 PM - 3:15 PM,UW2  building room  141,UW2,141,,11034,38,38,,,,,2025-10-28 05:52:15.295,2025-10-28 05:52:15.295
e0a2cb88-0cd2-4ad5-bbb4-e7dc883877cc,f762ee5c-8d72-4f3c-91c8-31cdd34cf7c5,Winter 2026,A,lecture (5 credits),Hybrid,Monday,3:30 PM - 5:30 PM,UW1  building room  121,UW1,121,Baaska Anderson,11035,32,32,,,,,2025-10-28 05:52:15.514,2025-10-28 05:52:15.514
a93dd786-5e21-4124-bfa3-c201f1cadaf7,f762ee5c-8d72-4f3c-91c8-31cdd34cf7c5,Winter 2026,B,lecture (5 credits),Hybrid,Monday,5:45 PM - 7:45 PM,UW1  building room  121,UW1,121,Baaska Anderson,11036,32,32,,,,,2025-10-28 05:52:15.587,2025-10-28 05:52:15.587
61e2e277-ed37-41ab-b13b-93392178e3fb,f762ee5c-8d72-4f3c-91c8-31cdd34cf7c5,Winter 2026,C,lecture (5 credits),In-person,"Monday, Wednesday",8:45 AM - 10:45 AM,UW2  building room  141,UW2,141,Eyal Arian,11037,32,32,,,,,2025-10-28 05:52:15.66,2025-10-28 05:52:15.66
c4108ac2-0ae8-47a4-97b8-b08b6c31c58b,93a1d1b9-c84f-408d-9f12-5e06c4e40c46,Winter 2026,A,lecture (4 credits),In-person,"Tuesday, Thursday",1:15 PM - 3:15 PM,UW1  building room  041,UW1,041,Narges Masoumi,11038,60,60,,,,,2025-10-28 05:52:15.877,2025-10-28 05:52:15.877
231651dd-4819-471a-bd49-78f028b8d621,ee16cc21-9b78-40be-8408-7a83fc6f3c05,Winter 2026,A,lecture (4 credits),In-person,"Tuesday, Thursday",8:45 AM - 10:45 AM,DISC  building room  258,DISC,258,Jong Yoon,11039,36,36,,,,,2025-10-28 05:52:16.092,2025-10-28 05:52:16.092
3be92185-2922-47f0-8c52-6b043e0ea189,9b0274db-0f3b-48af-9382-a600e6db7866,Winter 2026,A,lecture (4 credits),In-person,"Monday, Wednesday",8:45 AM - 10:45 AM,UW2  building room  340,UW2,340,,11040,36,36,,,,,2025-10-28 05:52:16.313,2025-10-28 05:52:16.313
3907e99a-674a-4007-b75e-525391e7617f,9b0274db-0f3b-48af-9382-a600e6db7866,Winter 2026,B,lecture (4 credits),In-person,"Monday, Wednesday",11:00 AM - 1:00 PM,UW1  building room  021,UW1,021,Shima Abadi,11041,36,36,,,,,2025-10-28 05:52:16.39,2025-10-28 05:52:16.39
ee9ddbd0-f99e-469f-b8e8-230f39f3091a,4f04cfcc-f934-46a3-a0da-0c9768b8bbf8,Winter 2026,A,lecture (4 credits),In-person,"Tuesday, Thursday",11:00 AM - 1:00 PM,INV  building room  134,INV,134,Bill Anderson,11042,36,36,,,,,2025-10-28 05:52:16.614,2025-10-28 05:52:16.614
7ce83882-d276-4b23-98cb-40c314d172ec,4f04cfcc-f934-46a3-a0da-0c9768b8bbf8,Winter 2026,B,lecture (4 credits),In-person,"Monday, Wednesday",8:45 AM - 10:45 AM,INV  building room  111,INV,111,Bill Anderson,11043,36,36,,,,,2025-10-28 05:52:16.687,2025-10-28 05:52:16.687
ec40ac35-9c9a-46a6-aa4a-3143a6504e24,78e720fd-6e52-4e1b-9e49-f7ea1b6e8e03,Winter 2026,A,lecture (4 credits),In-person,"Tuesday, Thursday",1:15 PM - 3:15 PM,INV  building room  011,INV,011,Bill Anderson,11044,18,18,,,,,2025-10-28 05:52:16.902,2025-10-28 05:52:16.902
2cb87fc1-fc87-4dbf-a04d-46f60fd42da9,33e588d3-b219-42aa-b583-642c8783d4dc,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",8:45 AM - 10:45 AM,INV  building room  111,INV,111,Nathan Mead,11045,36,36,,,,,2025-10-28 05:52:17.119,2025-10-28 05:52:17.119
373713c6-2a3f-4ba1-b2ca-1501aa103abd,33e588d3-b219-42aa-b583-642c8783d4dc,Winter 2026,,laboratory,In-person,Tuesday,11:00 AM - 1:00 PM,INV  building room  221,INV,221,Nathan Mead,11046,18,18,,,,,2025-10-28 05:52:17.189,2025-10-28 05:52:17.189
b1a8116e-21ae-4b30-a7c7-2903bb367997,33e588d3-b219-42aa-b583-642c8783d4dc,Winter 2026,,laboratory,In-person,Thursday,11:00 AM - 1:00 PM,INV  building room  221,INV,221,Nathan Mead,11047,18,18,,,,,2025-10-28 05:52:17.263,2025-10-28 05:52:17.263
78af9315-6972-45b1-8584-efda3f78b7d4,18739df4-4ec2-4250-ba2c-47af169eec98,Winter 2026,A,lecture (4 credits),In-person,"Monday, Wednesday",11:00 AM - 1:00 PM,UW2  building room  105,UW2,105,Miguel Balzan,22099,24,24,,,,,2025-10-28 05:52:17.479,2025-10-28 05:52:17.479
3914ef5e-16b4-4f9d-90bf-af259672c66d,752e9d91-3fd6-4fe5-bdfc-7dc6c651249a,Winter 2026,A,lecture (4 credits),In-person,"Monday, Wednesday",11:00 AM - 1:00 PM,INV  building room  221,INV,221,Jong Yoon,11048,24,24,,,,,2025-10-28 05:52:17.714,2025-10-28 05:52:17.714
1f99f01a-24f0-4666-9a6e-ef438c03a15a,9b4216fd-d1f8-4cf7-86c1-080e34793358,Winter 2026,B,independent study (1-5 credit),In-person,,,,,,,11051,10,10,,,,,2025-10-28 05:52:17.939,2025-10-28 05:52:17.939
4253e32d-3c48-461b-9184-18d5c95c868b,9b4216fd-d1f8-4cf7-86c1-080e34793358,Winter 2026,C,independent study (1-5 credit),In-person,,,,,,,11052,10,10,,,,,2025-10-28 05:52:18.01,2025-10-28 05:52:18.01
d6b5ea54-c0aa-4e3a-8628-e333a77f669c,08c7ba9d-fe5d-48cb-9578-25229b378f39,Winter 2026,C,independent study (1-5 credit),In-person,,,,,,,11053,10,10,,,,,2025-10-28 05:52:18.224,2025-10-28 05:52:18.224
b632ff85-0d13-49f8-9328-f44c5da52e76,08c7ba9d-fe5d-48cb-9578-25229b378f39,Winter 2026,D,independent study (1-5 credit),In-person,,,,,,,11054,10,10,,,,,2025-10-28 05:52:18.296,2025-10-28 05:52:18.296
443ea729-abdb-4d9c-ac51-de0ede64228a,5d36cc0a-688b-4337-9e45-d529da71c5d0,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday, Friday",8:45 AM - 10:05 AM,UW1  building room  020,UW1,020,Emily Gismervig,20758,38,38,,,,,2025-10-28 05:52:18.508,2025-10-28 05:52:18.508
96298c0a-c866-4e85-bd68-0d0290c7db70,1ab7e5fd-6581-48db-a869-d9f80942cac8,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday, Friday",10:15 AM - 11:35 AM,UW1  building room  020,UW1,020,Emily Gismervig,20759,38,38,,,,,2025-10-28 05:52:18.725,2025-10-28 05:52:18.725
87a3cb5b-f97b-4a6d-81bc-71c4c0440ae1,1ab7e5fd-6581-48db-a869-d9f80942cac8,Winter 2026,B,lecture (5 credits),In-person,"Tuesday, Thursday, Friday",11:45 AM - 1:05 PM,UW1  building room  020,UW1,020,Emily Gismervig,20760,38,38,,,,,2025-10-28 05:52:18.795,2025-10-28 05:52:18.795
1a4a4043-8004-459e-b7ca-e6a5dd2865bc,e74a65cc-052b-4316-b206-3f8526bea6a1,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday, Friday",8:45 AM - 10:05 AM,UW1  building room  202,UW1,202,Marina Moraiti,20761,38,38,,,,,2025-10-28 05:52:19.012,2025-10-28 05:52:19.012
2d9dcaf0-6ed9-4dfa-9213-47c9db2ee364,e74a65cc-052b-4316-b206-3f8526bea6a1,Winter 2026,B,lecture (5 credits),In-person,"Monday, Wednesday, Friday",11:45 AM - 1:05 PM,UW1  building room  202,UW1,202,Marina Moraiti,20762,38,38,,,,,2025-10-28 05:52:19.083,2025-10-28 05:52:19.083
e4fb1233-a249-4b68-a09b-7b78a3653cb4,e74a65cc-052b-4316-b206-3f8526bea6a1,Winter 2026,C,lecture (5 credits),In-person,"Tuesday, Thursday, Friday",10:15 AM - 11:35 AM,UW2  building room  340,UW2,340,Dale Hockstra,20763,38,38,,,,,2025-10-28 05:52:19.171,2025-10-28 05:52:19.171
c0110d7f-dee6-4da7-bc56-9664669f1cf0,e74a65cc-052b-4316-b206-3f8526bea6a1,Winter 2026,D,lecture (5 credits),In-person,"Tuesday, Thursday, Friday",11:45 AM - 1:05 PM,UW2  building room  340,UW2,340,Dale Hockstra,20764,38,38,,,,,2025-10-28 05:52:19.243,2025-10-28 05:52:19.243
b254b622-13e9-4cbb-99fd-5048084cced6,e74a65cc-052b-4316-b206-3f8526bea6a1,Winter 2026,E,lecture (5 credits),In-person,"Tuesday, Thursday",3:30 PM - 5:30 PM,UW1  building room  210,UW1,210,Mufid Abudiab,20765,38,38,,,,,2025-10-28 05:52:19.316,2025-10-28 05:52:19.316
f2ae880d-9312-494d-87f2-49d30e4eeb83,e74a65cc-052b-4316-b206-3f8526bea6a1,Winter 2026,F,lecture (5 credits),In-person,"Monday, Wednesday",8:45 AM - 10:45 AM,UW1  building room  021,UW1,021,Elizabeth Field,20766,38,38,,,,,2025-10-28 05:52:19.392,2025-10-28 05:52:19.392
a948f09a-66e3-44bb-a53b-8e9e1b214dcd,e74a65cc-052b-4316-b206-3f8526bea6a1,Winter 2026,G,lecture (5 credits),In-person,"Monday, Wednesday, Friday",10:15 AM - 11:35 AM,UW1  building room  202,UW1,202,Marina Moraiti,20767,38,38,,,,,2025-10-28 05:52:19.464,2025-10-28 05:52:19.464
50993237-ede3-4476-9d27-0aa86b136a84,5de37f7f-a415-40d5-b167-1663b13c4e0c,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday, Friday",8:45 AM - 10:05 AM,UW1  building room  030,UW1,030,Shubha Rajopadhye,20768,38,38,,,,,2025-10-28 05:52:19.683,2025-10-28 05:52:19.683
6544e06e-8f2d-46fd-937f-0330b9eea19b,5de37f7f-a415-40d5-b167-1663b13c4e0c,Winter 2026,B,lecture (5 credits),In-person,"Monday, Wednesday, Friday",10:15 AM - 11:35 AM,UW1  building room  102,UW1,102,Shubha Rajopadhye,20769,38,38,,,,,2025-10-28 05:52:19.761,2025-10-28 05:52:19.761
5aa8acdd-ef49-4046-be13-a406cf42afef,5de37f7f-a415-40d5-b167-1663b13c4e0c,Winter 2026,C,lecture (5 credits),In-person,"Tuesday, Thursday",1:15 PM - 3:15 PM,UW2  building room  340,UW2,340,Ariana F. Dundon,20770,38,38,,,,,2025-10-28 05:52:19.834,2025-10-28 05:52:19.834
a96ba0d5-d1dd-4b89-8207-86b238cc77fa,5de37f7f-a415-40d5-b167-1663b13c4e0c,Winter 2026,D,lecture (5 credits),In-person,"Tuesday, Thursday",5:45 PM - 7:45 PM,UW1  building room  210,UW1,210,Mufid Abudiab,20771,38,38,,,,,2025-10-28 05:52:19.907,2025-10-28 05:52:19.907
b3dd2718-a03c-44cf-9631-350e61267ee6,5de37f7f-a415-40d5-b167-1663b13c4e0c,Winter 2026,E,lecture (5 credits),In-person,"Monday, Wednesday",8:45 AM - 10:45 AM,UW1  building room  010,UW1,010,Ariana F. Dundon,20772,38,38,,,,,2025-10-28 05:52:19.978,2025-10-28 05:52:19.978
45811b81-dbc7-480c-9048-ab2c9e4ba152,5de37f7f-a415-40d5-b167-1663b13c4e0c,Winter 2026,F,lecture (5 credits),In-person,"Monday, Wednesday, Friday",11:45 AM - 1:05 PM,UW1  building room  010,UW1,010,Alexandria Theakston Musselman,20773,38,38,,,,,2025-10-28 05:52:20.051,2025-10-28 05:52:20.051
8b75e76e-903d-4fc8-92a7-d8d1e3483389,263d63a8-76cc-48e6-a249-f2b6846faac1,Winter 2026,A,lecture (5 credits),Hybrid,"Monday, Friday",10:15 AM - 11:35 AM,UW1  building room  030,UW1,030,Alexandre Barchechat,20774,38,38,,,,,2025-10-28 05:52:20.266,2025-10-28 05:52:20.266
c18d5d47-82e7-4f2e-af21-eafa9a93bea3,263d63a8-76cc-48e6-a249-f2b6846faac1,Winter 2026,B,lecture (5 credits),Hybrid,"Monday, Friday",11:45 AM - 1:05 PM,UW1  building room  030,UW1,030,Alexandre Barchechat,20775,38,38,,,,,2025-10-28 05:52:20.337,2025-10-28 05:52:20.337
67a9e42c-2ab8-4cad-a0b9-9e75ee285805,89babe9b-bd20-4817-b772-0774692c5da9,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday, Friday",8:45 AM - 10:05 AM,UW1  building room  210,UW1,210,Clark Musselman,20776,38,38,,,,,2025-10-28 05:52:20.55,2025-10-28 05:52:20.55
771c4fbb-8f2d-4bc9-91d1-5ce7d989bce3,89babe9b-bd20-4817-b772-0774692c5da9,Winter 2026,B,lecture (5 credits),In-person,"Monday, Wednesday, Friday",10:15 AM - 11:35 AM,UW1  building room  210,UW1,210,Clark Musselman,20777,38,38,,,,,2025-10-28 05:52:20.62,2025-10-28 05:52:20.62
f80ca023-438b-4f5d-8200-c4fbe3c682bd,702ce21a-d4df-4078-a6b7-33702b21e053,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",8:45 AM - 10:45 AM,UW2  building room  305,UW2,305,Pietro Paparella,20778,38,38,,,,,2025-10-28 05:52:20.832,2025-10-28 05:52:20.832
34e34970-ba37-43ef-8a8f-52f0c581d734,702ce21a-d4df-4078-a6b7-33702b21e053,Winter 2026,B,lecture (5 credits),In-person,"Tuesday, Thursday",1:15 PM - 3:15 PM,UW1  building room  030,UW1,030,Andrew Abian,20779,38,38,,,,,2025-10-28 05:52:20.903,2025-10-28 05:52:20.903
722d9ba1-1e72-4d41-b062-011fd9f83123,5e72aaf9-1817-4110-a3e8-57bda9ca1c23,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",3:30 PM - 5:30 PM,UW1  building room  202,UW1,202,Andrew Abian,20780,38,38,,,,,2025-10-28 05:52:21.115,2025-10-28 05:52:21.115
c3afbbda-b120-4785-8067-0ab96aa13b63,39721694-0026-4ce2-b8f4-c814b706ae32,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",3:30 PM - 5:30 PM,UW2  building room  205,UW2,205,Elizabeth Field,20781,24,24,,,,,2025-10-28 05:52:21.336,2025-10-28 05:52:21.336
f1f7d7ea-4e43-4871-bb5a-a9f67e36f56f,ac00c530-0b4a-406b-9821-55c37f229274,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",1:15 PM - 3:15 PM,UW1  building room  261,UW1,261,Alexandria Theakston Musselman,20782,24,24,,,,,2025-10-28 05:52:21.549,2025-10-28 05:52:21.549
b9994ff1-1837-4346-9dd0-673d292df1bb,33ec6174-70bb-41d9-8214-6b2a47ee4cfe,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",3:30 PM - 5:30 PM,UW1  building room  031,UW1,031,Shubha Rajopadhye,20783,24,24,,,,,2025-10-28 05:52:21.767,2025-10-28 05:52:21.767
3f030739-5d7b-486c-a408-b3a5d3b88685,d10905b9-8d2b-42d8-8243-cefac2da334d,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",1:15 PM - 3:15 PM,UW2  building room  305,UW2,305,Antonio Kirson,20784,38,38,,,,,2025-10-28 05:52:21.981,2025-10-28 05:52:21.981
f23ba849-6a6b-4614-a47a-0cc7663673e0,adc2fc44-cb5b-4175-b472-88215f7470bf,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",8:45 AM - 10:45 AM,UW2  building room  040,UW2,040,Clark Musselman,20785,24,24,,,,,2025-10-28 05:52:22.196,2025-10-28 05:52:22.196
4a6c4dff-1dd5-4d41-a7f6-558fd114ba44,aade3b1d-52bb-4354-992a-92d6828c4d0e,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",3:30 PM - 5:30 PM,UW2  building room  205,UW2,205,Casey Mann,20786,24,24,,,,,2025-10-28 05:52:22.414,2025-10-28 05:52:22.414
e9c16299-042a-455d-910e-a6b46c107f11,aade3b1d-52bb-4354-992a-92d6828c4d0e,Winter 2026,B,lecture (5 credits),In-person,"Tuesday, Thursday",1:15 PM - 3:15 PM,UW2  building room  205,UW2,205,Casey Mann,20787,24,24,,,,,2025-10-28 05:52:22.485,2025-10-28 05:52:22.485
cd2c9fdc-7b60-4a37-9f2b-055bb7e853aa,de524d8a-8ee8-46ce-8291-4471367ee8c0,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",8:45 AM - 10:45 AM,DISC  building room  258,DISC,258,Thomas Humphries,20788,24,24,,,,,2025-10-28 05:52:22.701,2025-10-28 05:52:22.701
3a9e9de7-914b-470b-8c8f-2078b1351014,a141fe10-0418-4744-9e75-d509e0b956dd,Winter 2026,A,lecture (5 credits),In-person,"Monday, Wednesday",11:00 AM - 1:00 PM,UW2  building room  205,UW2,205,Milagros Loreto,20789,24,24,,,,,2025-10-28 05:52:22.918,2025-10-28 05:52:22.918
85cbad5a-a29d-45bb-a26c-484a2c16305d,48aa7fd6-e171-4c2f-9a6d-492ee60eaf6e,Winter 2026,A,lecture (5 credits),In-person,"Tuesday, Thursday",11:00 AM - 1:00 PM,UW2  building room  305,UW2,305,Pietro Paparella,20790,24,24,,,,,2025-10-28 05:52:23.133,2025-10-28 05:52:23.133
721fbcca-1194-4e84-90c6-fb3f18a32f04,4671d447-1279-4ffa-af11-70c21f72f0a6,Winter 2026,A,independent study (1-5 credit),In-person,,,,,,,20791,10,10,,,,,2025-10-28 05:52:23.351,2025-10-28 05:52:23.351
53e7c5c8-38bf-49c5-a593-76363afeea64,4671d447-1279-4ffa-af11-70c21f72f0a6,Winter 2026,B,independent study (1-5 credit),In-person,,,,,,,20792,10,10,,,,,2025-10-28 05:52:23.421,2025-10-28 05:52:23.421
1250bc89-6073-471a-a54f-a8db63b39bdc,43315195-2ec9-49b1-aa65-b0b47caa9721,Winter 2026,A,independent study (1-5 credit),In-person,,,,,,,20793,10,10,,,,,2025-10-28 05:52:23.66,2025-10-28 05:52:23.66
0037ace1-d2e7-4e22-8e0c-1a02368a36b1,43315195-2ec9-49b1-aa65-b0b47caa9721,Winter 2026,B,independent study (1-5 credit),In-person,,,,,,,20794,10,10,,,,,2025-10-28 05:52:23.734,2025-10-28 05:52:23.734
54fef93b-d223-43e2-807f-1ee537ac088d,c35ea061-8b6a-4183-a96e-4d05f00bf42e,Winter 2026,A,lecture (4 credits),In-person,"Monday, Wednesday, Friday",10:15 AM - 11:35 AM,DISC  building room  061,DISC,061,Charity Lovitt,10812,144,144,,,,,2025-10-28 05:52:23.954,2025-10-28 05:52:23.954
80a5a642-5c41-47e1-be17-d374f2ce8ca1,24f403f0-bc66-4964-807b-b9e073f0e6a9,Winter 2026,A,laboratory (2 credits),In-person,Monday,12:00 PM - 3:00 PM,CC1  building room  340,CC1,340,David Sommerfeld,10813,24,24,,,,,2025-10-28 05:52:24.17,2025-10-28 05:52:24.17
93a07a88-0435-4ca2-85bb-7ef7491affaa,24f403f0-bc66-4964-807b-b9e073f0e6a9,Winter 2026,B,laboratory (2 credits),In-person,Tuesday,8:30 AM - 11:30 AM,CC1  building room  340,CC1,340,Murali Thimmaiah,10814,24,24,,,,,2025-10-28 05:52:24.242,2025-10-28 05:52:24.242
3e671980-affc-4400-9ecf-baf4cd3611bb,24f403f0-bc66-4964-807b-b9e073f0e6a9,Winter 2026,C,laboratory (2 credits),In-person,Tuesday,1:15 PM - 4:15 PM,CC1  building room  340,CC1,340,Scott Shippy,10815,24,24,,,,,2025-10-28 05:52:24.312,2025-10-28 05:52:24.312
25e1f76f-b61d-48a8-90ec-776765d7a17a,24f403f0-bc66-4964-807b-b9e073f0e6a9,Winter 2026,D,laboratory (2 credits),In-person,Wednesday,12:00 PM - 3:00 PM,CC1  building room  340,CC1,340,David Sommerfeld,10816,24,24,,,,,2025-10-28 05:52:24.383,2025-10-28 05:52:24.383
f9b61120-dd08-49c1-a7d8-53a71dae7bd4,24f403f0-bc66-4964-807b-b9e073f0e6a9,Winter 2026,E,laboratory (2 credits),In-person,Thursday,8:30 AM - 11:30 AM,CC1  building room  340,CC1,340,Scott Shippy,10817,24,24,,,,,2025-10-28 05:52:24.457,2025-10-28 05:52:24.457
73cd9ead-5ba3-4c7e-8659-dbf9232fa43a,24f403f0-bc66-4964-807b-b9e073f0e6a9,Winter 2026,F,laboratory (2 credits),In-person,Thursday,1:15 PM - 4:15 PM,CC1  building room  340,CC1,340,,10818,24,24,,,,,2025-10-28 05:52:24.528,2025-10-28 05:52:24.528
baf6670e-5d4e-40e5-be0a-0e616e9ca425,61be05b9-35a6-4e52-83b2-65c9f0c9ed11,Winter 2026,A,lecture (4 credits),In-person,"Monday, Wednesday, Friday",8:45 AM - 10:05 AM,DISC  building room  061,DISC,061,Brandon D Finley,10819,192,192,,,,,2025-10-28 05:52:24.749,2025-10-28 05:52:24.749
983b3f9b-2412-404b-89f3-2ac0886e5bb9,4fe6b69a-ed49-4c61-9533-6d0ccd8a8b4b,Winter 2026,A,laboratory (2 credits),In-person,Monday,12:30 PM - 3:30 PM,DISC  building room  463,DISC,463,Brandon D Finley,10820,24,24,,,,,2025-10-28 05:52:24.976,2025-10-28 05:52:24.976
c90db03e-253a-43d5-9337-dd52b4ecceda,4fe6b69a-ed49-4c61-9533-6d0ccd8a8b4b,Winter 2026,B,laboratory (2 credits),In-person,Tuesday,9:00 AM - 12:00 PM,DISC  building room  463,DISC,463,,10821,24,24,,,,,2025-10-28 05:52:25.048,2025-10-28 05:52:25.048
20ed8836-1c8a-4cc9-898e-ff6c6857d70f,4fe6b69a-ed49-4c61-9533-6d0ccd8a8b4b,Winter 2026,C,laboratory (2 credits),In-person,Tuesday,1:45 PM - 4:45 PM,DISC  building room  463,DISC,463,Brandon D Finley,10822,24,24,,,,,2025-10-28 05:52:25.119,2025-10-28 05:52:25.119
60649452-5167-4576-83d3-1b2f5226fef5,4fe6b69a-ed49-4c61-9533-6d0ccd8a8b4b,Winter 2026,D,laboratory (2 credits),In-person,Wednesday,12:30 PM - 3:30 PM,DISC  building room  463,DISC,463,Scott Shippy,10823,24,24,,,,,2025-10-28 05:52:25.192,2025-10-28 05:52:25.192
c93aa49c-6f0e-4e23-a1de-bdd68b026203,4fe6b69a-ed49-4c61-9533-6d0ccd8a8b4b,Winter 2026,E,laboratory (2 credits),In-person,Thursday,9:00 AM - 12:00 PM,DISC  building room  463,DISC,463,,10824,24,24,,,,,2025-10-28 05:52:25.264,2025-10-28 05:52:25.264
834d2b8c-1c16-4fdb-8adb-7c7498693dfe,4fe6b69a-ed49-4c61-9533-6d0ccd8a8b4b,Winter 2026,F,laboratory (2 credits),In-person,Thursday,1:45 PM - 4:45 PM,DISC  building room  463,DISC,463,Scott Shippy,10825,24,24,,,,,2025-10-28 05:52:25.351,2025-10-28 05:52:25.351
d62c60c1-f912-4e7c-bd2e-6edaabd15c12,4fe6b69a-ed49-4c61-9533-6d0ccd8a8b4b,Winter 2026,G,laboratory (2 credits),In-person,Monday,4:30 PM - 7:30 PM,DISC  building room  463,DISC,463,,10826,24,24,,,,,2025-10-28 05:52:25.425,2025-10-28 05:52:25.425
4f69165c-4c33-40b8-8f03-84a7cb681e34,4fe6b69a-ed49-4c61-9533-6d0ccd8a8b4b,Winter 2026,H,laboratory (2 credits),In-person,Wednesday,4:30 PM - 7:30 PM,DISC  building room  463,DISC,463,,10827,24,24,,,,,2025-10-28 05:52:25.495,2025-10-28 05:52:25.495
948b6301-a580-428b-9bb4-62e101f488ab,dc8efa81-43a6-40d2-b331-97a08c0fd433,Winter 2026,A,lecture (4 credits),In-person,"Monday, Wednesday",11:00 AM - 1:00 PM,UW2  building room  131,UW2,131,Khushroo P. Daruwala,10828,48,48,,,,,2025-10-28 05:52:25.716,2025-10-28 05:52:25.716
